    A       B       C     b_limite       Volumen           Area Superficial
  -1.100   0.600   3.200    3.3820      4.634187E+01      6.636452E+01
  -1.100   0.600   3.300    3.4780      5.103401E+01      7.069650E+01
  -1.100   0.600   3.400    3.5720      5.602431E+01      7.513112E+01
  -1.100   0.600   3.500    3.6680      6.132209E+01      7.972108E+01
  -1.100   0.600   3.600    3.7640      6.693629E+01      8.444042E+01
  -1.100   0.600   3.700    3.8600      7.287601E+01      8.928913E+01
  -1.100   0.600   3.800    3.9560      7.915043E+01      9.426722E+01
  -1.100   0.600   3.900    4.0520      8.576852E+01      9.937448E+01
  -1.100   0.600   4.000    4.1480      9.273925E+01      1.046111E+02
  -1.100   0.700  -4.000    4.1480      1.262285E+02      1.254664E+02
  -1.100   0.700  -3.900    4.0520      1.167405E+02      1.191690E+02
  -1.100   0.700  -3.800    3.9560      1.077325E+02      1.130268E+02
  -1.100   0.700  -3.700    3.8600      9.919243E+01      1.070398E+02
  -1.100   0.700  -3.600    3.7640      9.110769E+01      1.012079E+02
  -1.100   0.700  -3.500    3.6680      8.346609E+01      9.553125E+01
  -1.100   0.700  -3.400    3.5720      7.625529E+01      9.001007E+01
  -1.100   0.700  -3.300    3.4780      6.946291E+01      8.467935E+01
  -1.100   0.700  -3.200    3.3820      6.307654E+01      7.946777E+01
  -1.100   0.700  -3.100    3.2880      5.708392E+01      7.444416E+01
  -1.100   0.700  -3.000    3.1940      5.147274E+01      6.957373E+01
  -1.100   0.700  -2.900    3.1000      4.623057E+01      6.485645E+01
  -1.100   0.700  -2.800    3.0080      4.134510E+01      6.032084E+01
  -1.100   0.700  -2.700    2.9140      3.680392E+01      5.590895E+01
  -1.100   0.700  -2.600    2.8220      3.259469E+01      5.167635E+01
  -1.100   0.700  -2.500    2.7300      2.870502E+01      4.759473E+01
  -1.100   0.700  -2.400    2.6400      2.512255E+01      4.368726E+01
  -1.100   0.700  -2.300    2.5480      2.183486E+01      3.990674E+01
  -1.100   0.700  -2.200    2.4580      1.882955E+01      3.629785E+01
  -1.100   0.700  -2.100    2.3700      1.609424E+01      3.285650E+01
  -1.100   0.700  -2.000    2.2820      1.361644E+01      2.956093E+01
  -1.100   0.700  -1.900    2.1940      1.138370E+01      2.641090E+01
  -1.100   0.700  -1.800    2.1080      9.383565E+00      2.342052E+01
  -1.100   0.700  -1.700    2.0240      7.603538E+00      2.058448E+01
  -1.100   0.700  -1.600    1.9400      6.031059E+00      1.788416E+01
  -1.100   0.700  -1.500    1.8600      4.653566E+00      1.533695E+01
  -1.100   0.700  -1.400    1.7800      3.458418E+00      1.290691E+01
  -1.100   0.700  -1.300    1.7020      2.432947E+00      1.058383E+01
  -1.100   0.700  -1.200    1.6260      1.564406E+00      8.315581E+00
  -1.100   0.700  -1.100    1.5540      8.399785E-01      5.813452E+00
  -1.100   0.700  -1.000    1.4860               NaN      3.601950E+00
  -1.100   0.700  -0.900    1.4200               NaN      2.274848E+00
  -1.100   0.700  -0.800    1.3600               NaN      1.392242E+00
  -1.100   0.700  -0.700    1.3020               NaN      8.027132E-01
  -1.100   0.700  -0.600    1.2520               NaN      4.303175E-01
  -1.100   0.700  -0.500    1.2080               NaN      2.067759E-01
  -1.100   0.700  -0.400    1.1700               NaN      8.448406E-02
  -1.100   0.700  -0.300    1.1400               NaN      2.666339E-02
  -1.100   0.700  -0.200    1.1180               NaN      5.271178E-03
  -1.100   0.700  -0.100    1.1040               NaN      3.077375E-04
  -1.100   0.700   0.000    1.0980               NaN      0.000000E+00
  -1.100   0.700   0.100    1.1040               NaN      3.077375E-04
  -1.100   0.700   0.200    1.1180               NaN      5.271178E-03
  -1.100   0.700   0.300    1.1400               NaN      2.666339E-02
  -1.100   0.700   0.400    1.1700               NaN      8.448417E-02
  -1.100   0.700   0.500    1.2080               NaN      2.067761E-01
  -1.100   0.700   0.600    1.2520               NaN      4.303176E-01
  -1.100   0.700   0.700    1.3020               NaN      8.027134E-01
  -1.100   0.700   0.800    1.3600               NaN      1.392243E+00
  -1.100   0.700   0.900    1.4200               NaN      2.274849E+00
  -1.100   0.700   1.000    1.4860               NaN      3.601952E+00
  -1.100   0.700   1.100    1.5540      8.399792E-01      5.813460E+00
  -1.100   0.700   1.200    1.6260      1.564407E+00      8.315584E+00
  -1.100   0.700   1.300    1.7020      2.432948E+00      1.058383E+01
  -1.100   0.700   1.400    1.7800      3.458419E+00      1.290691E+01
  -1.100   0.700   1.500    1.8600      4.653567E+00      1.533695E+01
  -1.100   0.700   1.600    1.9400      6.031063E+00      1.788416E+01
  -1.100   0.700   1.700    2.0240      7.603541E+00      2.058449E+01
  -1.100   0.700   1.800    2.1080      9.383566E+00      2.342052E+01
  -1.100   0.700   1.900    2.1940      1.138370E+01      2.641091E+01
  -1.100   0.700   2.000    2.2820      1.361644E+01      2.956093E+01
  -1.100   0.700   2.100    2.3700      1.609424E+01      3.285650E+01
  -1.100   0.700   2.200    2.4580      1.882955E+01      3.629785E+01
  -1.100   0.700   2.300    2.5480      2.183486E+01      3.990675E+01
  -1.100   0.700   2.400    2.6400      2.512255E+01      4.368726E+01
  -1.100   0.700   2.500    2.7300      2.870502E+01      4.759473E+01
  -1.100   0.700   2.600    2.8220      3.259470E+01      5.167636E+01
  -1.100   0.700   2.700    2.9140      3.680392E+01      5.590895E+01
  -1.100   0.700   2.800    3.0080      4.134512E+01      6.032085E+01
  -1.100   0.700   2.900    3.1000      4.623057E+01      6.485645E+01
  -1.100   0.700   3.000    3.1940      5.147274E+01      6.957373E+01
  -1.100   0.700   3.100    3.2880      5.708393E+01      7.444418E+01
  -1.100   0.700   3.200    3.3820      6.307654E+01      7.946777E+01
  -1.100   0.700   3.300    3.4780      6.946292E+01      8.467936E+01
  -1.100   0.700   3.400    3.5720      7.625529E+01      9.001007E+01
  -1.100   0.700   3.500    3.6680      8.346609E+01      9.553125E+01
  -1.100   0.700   3.600    3.7640      9.110770E+01      1.012079E+02
  -1.100   0.700   3.700    3.8600      9.919243E+01      1.070398E+02
  -1.100   0.700   3.800    3.9560      1.077325E+02      1.130268E+02
  -1.100   0.700   3.900    4.0520      1.167405E+02      1.191690E+02
  -1.100   0.700   4.000    4.1480      1.262285E+02      1.254664E+02
  -1.100   0.800  -4.000    4.1480      1.648696E+02      1.476005E+02
  -1.100   0.800  -3.900    4.0520      1.524775E+02      1.401726E+02
  -1.100   0.800  -3.800    3.9560      1.407120E+02      1.329271E+02
  -1.100   0.800  -3.700    3.8600      1.295574E+02      1.258645E+02
  -1.100   0.800  -3.600    3.7640      1.189978E+02      1.189845E+02
  -1.100   0.800  -3.500    3.6680      1.090170E+02      1.122871E+02
  -1.100   0.800  -3.400    3.5720      9.959870E+01      1.057730E+02
  -1.100   0.800  -3.300    3.4780      9.072700E+01      9.948766E+01
  -1.100   0.800  -3.200    3.3820      8.238573E+01      9.333794E+01
  -1.100   0.800  -3.100    3.2880      7.455858E+01      8.741397E+01
  -1.100   0.800  -3.000    3.1940      6.722967E+01      8.167020E+01
  -1.100   0.800  -2.900    3.1000      6.038281E+01      7.610665E+01
  -1.100   0.800  -2.800    3.0080      5.400180E+01      7.076063E+01
  -1.100   0.800  -2.700    2.9140      4.807044E+01      6.555663E+01
  -1.100   0.800  -2.600    2.8220      4.257266E+01      6.056713E+01
  -1.100   0.800  -2.500    2.7300      3.749229E+01      5.575546E+01
  -1.100   0.800  -2.400    2.6400      3.281315E+01      5.115182E+01
  -1.100   0.800  -2.300    2.5480      2.851901E+01      4.669483E+01
  -1.100   0.800  -2.200    2.4580      2.459372E+01      4.244304E+01
  -1.100   0.800  -2.100    2.3700      2.102105E+01      3.839127E+01
  -1.100   0.800  -2.000    2.2820      1.778474E+01      3.451162E+01
  -1.100   0.800  -1.900    2.1940      1.486850E+01      3.080414E+01
  -1.100   0.800  -1.800    2.1080      1.225608E+01      2.728787E+01
  -1.100   0.800  -1.700    2.0240      9.931147E+00      2.395679E+01
  -1.100   0.800  -1.600    1.9400      7.877299E+00      2.078782E+01
  -1.100   0.800  -1.500    1.8600      6.078123E+00      1.780569E+01
  -1.100   0.800  -1.400    1.7800      4.517119E+00      1.496659E+01
  -1.100   0.800  -1.300    1.7020      3.177725E+00      1.226309E+01
  -1.100   0.800  -1.200    1.6260      2.043305E+00      9.640355E+00
  -1.100   0.800  -1.100    1.5540      1.097115E+00      6.790573E+00
  -1.100   0.800  -1.000    1.4860               NaN      4.230244E+00
  -1.100   0.800  -0.900    1.4200               NaN      2.676639E+00
  -1.100   0.800  -0.800    1.3600               NaN      1.640255E+00
  -1.100   0.800  -0.700    1.3020               NaN      9.460002E-01
  -1.100   0.800  -0.600    1.2520               NaN      5.073974E-01
  -1.100   0.800  -0.500    1.2080               NaN      2.438992E-01
  -1.100   0.800  -0.400    1.1700               NaN      9.966506E-02
  -1.100   0.800  -0.300    1.1400               NaN      3.145149E-02
  -1.100   0.800  -0.200    1.1180               NaN      6.218572E-03
  -1.100   0.800  -0.100    1.1040               NaN      3.607418E-04
  -1.100   0.800   0.000    1.0980               NaN      0.000000E+00
  -1.100   0.800   0.100    1.1040               NaN      3.607418E-04
  -1.100   0.800   0.200    1.1180               NaN      6.218572E-03
  -1.100   0.800   0.300    1.1400               NaN      3.145149E-02
  -1.100   0.800   0.400    1.1700               NaN      9.966518E-02
  -1.100   0.800   0.500    1.2080               NaN      2.438994E-01
  -1.100   0.800   0.600    1.2520               NaN      5.073976E-01
  -1.100   0.800   0.700    1.3020               NaN      9.460006E-01
  -1.100   0.800   0.800    1.3600               NaN      1.640256E+00
  -1.100   0.800   0.900    1.4200               NaN      2.676640E+00
  -1.100   0.800   1.000    1.4860               NaN      4.230247E+00
  -1.100   0.800   1.100    1.5540      1.097116E+00      6.790582E+00
  -1.100   0.800   1.200    1.6260      2.043306E+00      9.640358E+00
  -1.100   0.800   1.300    1.7020      3.177727E+00      1.226309E+01
  -1.100   0.800   1.400    1.7800      4.517120E+00      1.496660E+01
  -1.100   0.800   1.500    1.8600      6.078126E+00      1.780570E+01
  -1.100   0.800   1.600    1.9400      7.877303E+00      2.078783E+01
  -1.100   0.800   1.700    2.0240      9.931150E+00      2.395679E+01
  -1.100   0.800   1.800    2.1080      1.225609E+01      2.728787E+01
  -1.100   0.800   1.900    2.1940      1.486851E+01      3.080415E+01
  -1.100   0.800   2.000    2.2820      1.778474E+01      3.451162E+01
  -1.100   0.800   2.100    2.3700      2.102105E+01      3.839128E+01
  -1.100   0.800   2.200    2.4580      2.459372E+01      4.244304E+01
  -1.100   0.800   2.300    2.5480      2.851903E+01      4.669485E+01
  -1.100   0.800   2.400    2.6400      3.281315E+01      5.115182E+01
  -1.100   0.800   2.500    2.7300      3.749229E+01      5.575546E+01
  -1.100   0.800   2.600    2.8220      4.257267E+01      6.056714E+01
  -1.100   0.800   2.700    2.9140      4.807044E+01      6.555663E+01
  -1.100   0.800   2.800    3.0080      5.400183E+01      7.076064E+01
  -1.100   0.800   2.900    3.1000      6.038281E+01      7.610665E+01
  -1.100   0.800   3.000    3.1940      6.722967E+01      8.167020E+01
  -1.100   0.800   3.100    3.2880      7.455860E+01      8.741398E+01
  -1.100   0.800   3.200    3.3820      8.238573E+01      9.333794E+01
  -1.100   0.800   3.300    3.4780      9.072701E+01      9.948766E+01
  -1.100   0.800   3.400    3.5720      9.959870E+01      1.057730E+02
  -1.100   0.800   3.500    3.6680      1.090170E+02      1.122871E+02
  -1.100   0.800   3.600    3.7640      1.189978E+02      1.189845E+02
  -1.100   0.800   3.700    3.8600      1.295574E+02      1.258645E+02
  -1.100   0.800   3.800    3.9560      1.407120E+02      1.329271E+02
  -1.100   0.800   3.900    4.0520      1.524775E+02      1.401726E+02
  -1.100   0.800   4.000    4.1480      1.648696E+02      1.476005E+02
  -1.100   0.900  -4.000    4.1480      2.086635E+02      1.710818E+02
  -1.100   0.900  -3.900    4.0520      1.929792E+02      1.624498E+02
  -1.100   0.900  -3.800    3.9560      1.780885E+02      1.540296E+02
  -1.100   0.900  -3.700    3.8600      1.639712E+02      1.458212E+02
  -1.100   0.900  -3.600    3.7640      1.506066E+02      1.378248E+02
  -1.100   0.900  -3.500    3.6680      1.379746E+02      1.300403E+02
  -1.100   0.900  -3.400    3.5720      1.260547E+02      1.224683E+02
  -1.100   0.900  -3.300    3.4780      1.148265E+02      1.151666E+02
  -1.100   0.900  -3.200    3.3820      1.042693E+02      1.080175E+02
  -1.100   0.900  -3.100    3.2880      9.436324E+01      1.011349E+02
  -1.100   0.900  -3.000    3.1940      8.508764E+01      9.446104E+01
  -1.100   0.900  -2.900    3.1000      7.642199E+01      8.799626E+01
  -1.100   0.900  -2.800    3.0080      6.834605E+01      8.178784E+01
  -1.100   0.900  -2.700    2.9140      6.083913E+01      7.574020E+01
  -1.100   0.900  -2.600    2.8220      5.388101E+01      6.994511E+01
  -1.100   0.900  -2.500    2.7300      4.745118E+01      6.435621E+01
  -1.100   0.900  -2.400    2.6400      4.152911E+01      5.901202E+01
  -1.100   0.900  -2.300    2.5480      3.609436E+01      5.383499E+01
  -1.100   0.900  -2.200    2.4580      3.112642E+01      4.889933E+01
  -1.100   0.900  -2.100    2.3700      2.660477E+01      4.419879E+01
  -1.100   0.900  -2.000    2.2820      2.250880E+01      3.969844E+01
  -1.100   0.900  -1.900    2.1940      1.881796E+01      3.539877E+01
  -1.100   0.900  -1.800    2.1080      1.551161E+01      3.132455E+01
  -1.100   0.900  -1.700    2.0240      1.256913E+01      2.746910E+01
  -1.100   0.900  -1.600    1.9400      9.969707E+00      2.380450E+01
  -1.100   0.900  -1.500    1.8600      7.692634E+00      2.036414E+01
  -1.100   0.900  -1.400    1.7800      5.716977E+00      1.709588E+01
  -1.100   0.900  -1.300    1.7020      4.021811E+00      1.399649E+01
  -1.100   0.900  -1.200    1.6260      2.586059E+00      1.101036E+01
  -1.100   0.900  -1.100    1.5540      1.388536E+00      7.817283E+00
  -1.100   0.900  -1.000    1.4860               NaN      4.895372E+00
  -1.100   0.900  -0.900    1.4200               NaN      3.103073E+00
  -1.100   0.900  -0.800    1.3600               NaN      1.903924E+00
  -1.100   0.900  -0.700    1.3020               NaN      1.098412E+00
  -1.100   0.900  -0.600    1.2520               NaN      5.894417E-01
  -1.100   0.900  -0.500    1.2080               NaN      2.834306E-01
  -1.100   0.900  -0.400    1.1700               NaN      1.158337E-01
  -1.100   0.900  -0.300    1.1400               NaN      3.655070E-02
  -1.100   0.900  -0.200    1.1180               NaN      7.227682E-03
  -1.100   0.900  -0.100    1.1040               NaN      4.167756E-04
  -1.100   0.900   0.000    1.0980               NaN      0.000000E+00
  -1.100   0.900   0.100    1.1040               NaN      4.167756E-04
  -1.100   0.900   0.200    1.1180               NaN      7.227682E-03
  -1.100   0.900   0.300    1.1400               NaN      3.655070E-02
  -1.100   0.900   0.400    1.1700               NaN      1.158338E-01
  -1.100   0.900   0.500    1.2080               NaN      2.834308E-01
  -1.100   0.900   0.600    1.2520               NaN      5.894418E-01
  -1.100   0.900   0.700    1.3020               NaN      1.098413E+00
  -1.100   0.900   0.800    1.3600               NaN      1.903925E+00
  -1.100   0.900   0.900    1.4200               NaN      3.103074E+00
  -1.100   0.900   1.000    1.4860               NaN      4.895374E+00
  -1.100   0.900   1.100    1.5540      1.388537E+00      7.817293E+00
  -1.100   0.900   1.200    1.6260      2.586061E+00      1.101036E+01
  -1.100   0.900   1.300    1.7020      4.021812E+00      1.399650E+01
  -1.100   0.900   1.400    1.7800      5.716979E+00      1.709589E+01
  -1.100   0.900   1.500    1.8600      7.692636E+00      2.036414E+01
  -1.100   0.900   1.600    1.9400      9.969714E+00      2.380451E+01
  -1.100   0.900   1.700    2.0240      1.256913E+01      2.746910E+01
  -1.100   0.900   1.800    2.1080      1.551161E+01      3.132456E+01
  -1.100   0.900   1.900    2.1940      1.881797E+01      3.539878E+01
  -1.100   0.900   2.000    2.2820      2.250880E+01      3.969844E+01
  -1.100   0.900   2.100    2.3700      2.660478E+01      4.419879E+01
  -1.100   0.900   2.200    2.4580      3.112642E+01      4.889933E+01
  -1.100   0.900   2.300    2.5480      3.609438E+01      5.383500E+01
  -1.100   0.900   2.400    2.6400      4.152911E+01      5.901202E+01
  -1.100   0.900   2.500    2.7300      4.745118E+01      6.435621E+01
  -1.100   0.900   2.600    2.8220      5.388102E+01      6.994511E+01
  -1.100   0.900   2.700    2.9140      6.083913E+01      7.574020E+01
  -1.100   0.900   2.800    3.0080      6.834605E+01      8.178786E+01
  -1.100   0.900   2.900    3.1000      7.642199E+01      8.799626E+01
  -1.100   0.900   3.000    3.1940      8.508764E+01      9.446104E+01
  -1.100   0.900   3.100    3.2880      9.436326E+01      1.011349E+02
  -1.100   0.900   3.200    3.3820      1.042693E+02      1.080175E+02
  -1.100   0.900   3.300    3.4780      1.148265E+02      1.151666E+02
  -1.100   0.900   3.400    3.5720      1.260547E+02      1.224683E+02
  -1.100   0.900   3.500    3.6680      1.379746E+02      1.300403E+02
  -1.100   0.900   3.600    3.7640      1.506067E+02      1.378248E+02
  -1.100   0.900   3.700    3.8600      1.639712E+02      1.458212E+02
  -1.100   0.900   3.800    3.9560      1.780885E+02      1.540296E+02
  -1.100   0.900   3.900    4.0520      1.929792E+02      1.624498E+02
  -1.100   0.900   4.000    4.1480      2.086635E+02      1.710818E+02
  -1.100   1.000  -4.000    4.1480      2.576089E+02      1.959679E+02
  -1.100   1.000  -3.900    4.0520      2.382458E+02      1.860554E+02
  -1.100   1.000  -3.800    3.9560      2.198623E+02      1.763857E+02
  -1.100   1.000  -3.700    3.8600      2.024334E+02      1.669585E+02
  -1.100   1.000  -3.600    3.7640      1.859342E+02      1.577746E+02
  -1.100   1.000  -3.500    3.6680      1.703391E+02      1.488336E+02
  -1.100   1.000  -3.400    3.5720      1.556228E+02      1.401362E+02
  -1.100   1.000  -3.300    3.4780      1.417609E+02      1.317541E+02
  -1.100   1.000  -3.200    3.3820      1.287276E+02      1.235417E+02
  -1.100   1.000  -3.100    3.2880      1.164979E+02      1.156397E+02
  -1.100   1.000  -3.000    3.1940      1.050463E+02      1.079769E+02
  -1.100   1.000  -2.900    3.1000      9.434811E+01      1.005538E+02
  -1.100   1.000  -2.800    3.0080      8.437775E+01      9.342870E+01
  -1.100   1.000  -2.700    2.9140      7.511003E+01      8.648367E+01
  -1.100   1.000  -2.600    2.8220      6.651972E+01      7.983219E+01
  -1.100   1.000  -2.500    2.7300      5.858168E+01      7.341720E+01
  -1.100   1.000  -2.400    2.6400      5.127050E+01      6.728609E+01
  -1.100   1.000  -2.300    2.5480      4.456094E+01      6.134356E+01
  -1.100   1.000  -2.200    2.4580      3.842768E+01      5.568120E+01
  -1.100   1.000  -2.100    2.3700      3.284539E+01      5.029180E+01
  -1.100   1.000  -2.000    2.2820      2.778865E+01      4.513247E+01
  -1.100   1.000  -1.900    2.1940      2.323202E+01      4.020427E+01
  -1.100   1.000  -1.800    2.1080      1.915014E+01      3.553858E+01
  -1.100   1.000  -1.700    2.0240      1.551743E+01      3.112798E+01
  -1.100   1.000  -1.600    1.9400      1.230828E+01      2.693946E+01
  -1.100   1.000  -1.500    1.8600      9.497070E+00      2.301636E+01
  -1.100   1.000  -1.400    1.7800      7.057995E+00      1.929794E+01
  -1.100   1.000  -1.300    1.7020      4.965196E+00      1.578660E+01
  -1.100   1.000  -1.200    1.6260      3.192667E+00      1.242803E+01
  -1.100   1.000  -1.100    1.5540      1.714242E+00      8.896400E+00
  -1.100   1.000  -1.000    1.4860               NaN      5.599010E+00
  -1.100   1.000  -0.900    1.4200               NaN      3.555211E+00
  -1.100   1.000  -0.800    1.3600               NaN      2.183897E+00
  -1.100   1.000  -0.700    1.3020               NaN      1.260326E+00
  -1.100   1.000  -0.600    1.2520               NaN      6.766519E-01
  -1.100   1.000  -0.500    1.2080               NaN      3.254671E-01
  -1.100   1.000  -0.400    1.1700               NaN      1.330294E-01
  -1.100   1.000  -0.300    1.1400               NaN      4.197354E-02
  -1.100   1.000  -0.200    1.1180               NaN      8.300981E-03
  -1.100   1.000  -0.100    1.1040               NaN      4.759938E-04
  -1.100   1.000   0.000    1.0980               NaN      0.000000E+00
  -1.100   1.000   0.100    1.1040               NaN      4.759938E-04
  -1.100   1.000   0.200    1.1180               NaN      8.300981E-03
  -1.100   1.000   0.300    1.1400               NaN      4.197354E-02
  -1.100   1.000   0.400    1.1700               NaN      1.330296E-01
  -1.100   1.000   0.500    1.2080               NaN      3.254673E-01
  -1.100   1.000   0.600    1.2520               NaN      6.766521E-01
  -1.100   1.000   0.700    1.3020               NaN      1.260326E+00
  -1.100   1.000   0.800    1.3600               NaN      2.183897E+00
  -1.100   1.000   0.900    1.4200               NaN      3.555212E+00
  -1.100   1.000   1.000    1.4860               NaN      5.599012E+00
  -1.100   1.000   1.100    1.5540      1.714243E+00      8.896410E+00
  -1.100   1.000   1.200    1.6260      3.192668E+00      1.242804E+01
  -1.100   1.000   1.300    1.7020      4.965198E+00      1.578660E+01
  -1.100   1.000   1.400    1.7800      7.057997E+00      1.929795E+01
  -1.100   1.000   1.500    1.8600      9.497072E+00      2.301636E+01
  -1.100   1.000   1.600    1.9400      1.230829E+01      2.693947E+01
  -1.100   1.000   1.700    2.0240      1.551744E+01      3.112799E+01
  -1.100   1.000   1.800    2.1080      1.915014E+01      3.553859E+01
  -1.100   1.000   1.900    2.1940      2.323203E+01      4.020428E+01
  -1.100   1.000   2.000    2.2820      2.778865E+01      4.513247E+01
  -1.100   1.000   2.100    2.3700      3.284541E+01      5.029181E+01
  -1.100   1.000   2.200    2.4580      3.842768E+01      5.568120E+01
  -1.100   1.000   2.300    2.5480      4.456097E+01      6.134357E+01
  -1.100   1.000   2.400    2.6400      5.127050E+01      6.728609E+01
  -1.100   1.000   2.500    2.7300      5.858168E+01      7.341720E+01
  -1.100   1.000   2.600    2.8220      6.651974E+01      7.983220E+01
  -1.100   1.000   2.700    2.9140      7.511003E+01      8.648367E+01
  -1.100   1.000   2.800    3.0080      8.437778E+01      9.342872E+01
  -1.100   1.000   2.900    3.1000      9.434811E+01      1.005538E+02
  -1.100   1.000   3.000    3.1940      1.050463E+02      1.079769E+02
  -1.100   1.000   3.100    3.2880      1.164980E+02      1.156397E+02
  -1.100   1.000   3.200    3.3820      1.287276E+02      1.235417E+02
  -1.100   1.000   3.300    3.4780      1.417609E+02      1.317541E+02
  -1.100   1.000   3.400    3.5720      1.556228E+02      1.401362E+02
  -1.100   1.000   3.500    3.6680      1.703391E+02      1.488336E+02
  -1.100   1.000   3.600    3.7640      1.859342E+02      1.577746E+02
  -1.100   1.000   3.700    3.8600      2.024334E+02      1.669585E+02
  -1.100   1.000   3.800    3.9560      2.198623E+02      1.763857E+02
  -1.100   1.000   3.900    4.0520      2.382458E+02      1.860554E+02
  -1.100   1.000   4.000    4.1480      2.576089E+02      1.959679E+02
  -1.100   1.100  -4.000    4.1480      3.117069E+02      2.223071E+02
  -1.100   1.100  -3.900    4.0520      2.882772E+02      2.110351E+02
  -1.100   1.100  -3.800    3.9560      2.660333E+02      2.000386E+02
  -1.100   1.100  -3.700    3.8600      2.449443E+02      1.893178E+02
  -1.100   1.100  -3.600    3.7640      2.249801E+02      1.788727E+02
  -1.100   1.100  -3.500    3.6680      2.061103E+02      1.687037E+02
  -1.100   1.100  -3.400    3.5720      1.883040E+02      1.588114E+02
  -1.100   1.100  -3.300    3.4780      1.715308E+02      1.492823E+02
  -1.100   1.100  -3.200    3.3820      1.557603E+02      1.399407E+02
  -1.100   1.100  -3.100    3.2880      1.409625E+02      1.309566E+02
  -1.100   1.100  -3.000    3.1940      1.271062E+02      1.222439E+02
  -1.100   1.100  -2.900    3.1000      1.141612E+02      1.138035E+02
  -1.100   1.100  -2.800    3.0080      1.020970E+02      1.057055E+02
  -1.100   1.100  -2.700    2.9140      9.088314E+01      9.780779E+01
  -1.100   1.100  -2.600    2.8220      8.048885E+01      9.024725E+01
  -1.100   1.100  -2.500    2.7300      7.088385E+01      8.295543E+01
  -1.100   1.100  -2.400    2.6400      6.203733E+01      7.598939E+01
  -1.100   1.100  -2.300    2.5480      5.391872E+01      6.923433E+01
  -1.100   1.100  -2.200    2.4580      4.649750E+01      6.280109E+01
  -1.100   1.100  -2.100    2.3700      3.974291E+01      5.668117E+01
  -1.100   1.100  -2.000    2.2820      3.362426E+01      5.082323E+01
  -1.100   1.100  -1.900    2.1940      2.811079E+01      4.522885E+01
  -1.100   1.100  -1.800    2.1080      2.317167E+01      3.993679E+01
  -1.100   1.100  -1.700    2.0240      1.877610E+01      3.493905E+01
  -1.100   1.100  -1.600    1.9400      1.489302E+01      3.019718E+01
  -1.100   1.100  -1.500    1.8600      1.149146E+01      2.576587E+01
  -1.100   1.100  -1.400    1.7800      8.540175E+00      2.157543E+01
  -1.100   1.100  -1.300    1.7020      6.007888E+00      1.763559E+01
  -1.100   1.100  -1.200    1.6260      3.863124E+00      1.389560E+01
  -1.100   1.100  -1.100    1.5540      2.074233E+00      1.003039E+01
  -1.100   1.100  -1.000    1.4860               NaN      6.342574E+00
  -1.100   1.100  -0.900    1.4200               NaN      4.033939E+00
  -1.100   1.100  -0.800    1.3600               NaN      2.480718E+00
  -1.100   1.100  -0.700    1.3020               NaN      1.432057E+00
  -1.100   1.100  -0.600    1.2520               NaN      7.691977E-01
  -1.100   1.100  -0.500    1.2080               NaN      3.700900E-01
  -1.100   1.100  -0.400    1.1700               NaN      1.512858E-01
  -1.100   1.100  -0.300    1.1400               NaN      4.773057E-02
  -1.100   1.100  -0.200    1.1180               NaN      9.440549E-03
  -1.100   1.100  -0.100    1.1040               NaN      5.385265E-04
  -1.100   1.100   0.000    1.0980               NaN      0.000000E+00
  -1.100   1.100   0.100    1.1040               NaN      5.385265E-04
  -1.100   1.100   0.200    1.1180               NaN      9.440549E-03
  -1.100   1.100   0.300    1.1400               NaN      4.773057E-02
  -1.100   1.100   0.400    1.1700               NaN      1.512859E-01
  -1.100   1.100   0.500    1.2080               NaN      3.700903E-01
  -1.100   1.100   0.600    1.2520               NaN      7.691981E-01
  -1.100   1.100   0.700    1.3020               NaN      1.432057E+00
  -1.100   1.100   0.800    1.3600               NaN      2.480719E+00
  -1.100   1.100   0.900    1.4200               NaN      4.033940E+00
  -1.100   1.100   1.000    1.4860               NaN      6.342576E+00
  -1.100   1.100   1.100    1.5540      2.074235E+00      1.003040E+01
  -1.100   1.100   1.200    1.6260      3.863126E+00      1.389560E+01
  -1.100   1.100   1.300    1.7020      6.007891E+00      1.763560E+01
  -1.100   1.100   1.400    1.7800      8.540179E+00      2.157544E+01
  -1.100   1.100   1.500    1.8600      1.149146E+01      2.576588E+01
  -1.100   1.100   1.600    1.9400      1.489303E+01      3.019719E+01
  -1.100   1.100   1.700    2.0240      1.877610E+01      3.493905E+01
  -1.100   1.100   1.800    2.1080      2.317167E+01      3.993679E+01
  -1.100   1.100   1.900    2.1940      2.811080E+01      4.522886E+01
  -1.100   1.100   2.000    2.2820      3.362426E+01      5.082323E+01
  -1.100   1.100   2.100    2.3700      3.974292E+01      5.668118E+01
  -1.100   1.100   2.200    2.4580      4.649750E+01      6.280109E+01
  -1.100   1.100   2.300    2.5480      5.391874E+01      6.923434E+01
  -1.100   1.100   2.400    2.6400      6.203733E+01      7.598939E+01
  -1.100   1.100   2.500    2.7300      7.088385E+01      8.295543E+01
  -1.100   1.100   2.600    2.8220      8.048888E+01      9.024726E+01
  -1.100   1.100   2.700    2.9140      9.088314E+01      9.780779E+01
  -1.100   1.100   2.800    3.0080      1.020970E+02      1.057055E+02
  -1.100   1.100   2.900    3.1000      1.141612E+02      1.138035E+02
  -1.100   1.100   3.000    3.1940      1.271062E+02      1.222439E+02
  -1.100   1.100   3.100    3.2880      1.409625E+02      1.309566E+02
