    A       B       C     b_limite       Volumen           Area Superficial
   1.200  -1.400   2.200    2.5040      7.276585E+01     -8.426610E+01
   1.200  -1.400   2.300    2.5940      8.471075E+01     -9.334473E+01
   1.200  -1.400   2.400    2.6820      9.778380E+01     -1.027147E+02
   1.200  -1.400   2.500    2.7720      1.120350E+02     -1.125431E+02
   1.200  -1.400   2.600    2.8620      1.275140E+02     -1.227441E+02
   1.200  -1.400   2.700    2.9540      1.442702E+02     -1.334192E+02
   1.200  -1.400   2.800    3.0460      1.623535E+02     -1.444733E+02
   1.200  -1.400   2.900    3.1380      1.818130E+02     -1.559030E+02
   1.200  -1.400   3.000    3.2300      2.026987E+02     -1.677077E+02
   1.200  -1.300  -2.000    2.3320      4.489008E+01     -6.130848E+01
   1.200  -1.300  -1.900    2.2460      3.725133E+01     -5.427499E+01
   1.200  -1.300  -1.800    2.1620      3.041322E+01     -4.762809E+01
   1.200  -1.300  -1.700    2.0800      2.433244E+01     -4.135967E+01
   1.200  -1.300  -1.600    1.9980      1.896546E+01     -3.542196E+01
   1.200  -1.300  -1.500    1.9200      1.426881E+01     -2.989009E+01
   1.200  -1.300  -1.400    1.8420      1.019855E+01     -2.467313E+01
   1.200  -1.300  -1.300    1.7680      6.710785E+00     -1.979472E+01
   1.200  -1.300  -1.200    1.6960      3.761175E+00     -1.485045E+01
   1.200  -1.300  -1.100    1.6260               NaN     -9.804309E+00
   1.200  -1.300  -1.000    1.5620               NaN     -6.529506E+00
   1.200  -1.300  -0.900    1.4980               NaN     -4.204539E+00
   1.200  -1.300  -0.800    1.4420               NaN     -2.606152E+00
   1.200  -1.300  -0.700    1.3880               NaN     -1.514421E+00
   1.200  -1.300  -0.600    1.3400               NaN     -8.096930E-01
   1.200  -1.300  -0.500    1.3000               NaN     -3.931586E-01
   1.200  -1.300  -0.400    1.2640               NaN     -1.589440E-01
   1.200  -1.300  -0.300    1.2360               NaN     -5.024185E-02
   1.200  -1.300  -0.200    1.2160               NaN     -9.677588E-03
   1.200  -1.300  -0.100    1.2040               NaN     -6.256740E-04
   1.200  -1.300   0.000    1.1980               NaN      0.000000E+00
   1.200  -1.300   0.100    1.2040               NaN     -6.256740E-04
   1.200  -1.300   0.200    1.2160               NaN     -9.677588E-03
   1.200  -1.300   0.300    1.2360               NaN     -5.024185E-02
   1.200  -1.300   0.400    1.2640               NaN     -1.589441E-01
   1.200  -1.300   0.500    1.3000               NaN     -3.931587E-01
   1.200  -1.300   0.600    1.3400               NaN     -8.096932E-01
   1.200  -1.300   0.700    1.3880               NaN     -1.514421E+00
   1.200  -1.300   0.800    1.4420               NaN     -2.606152E+00
   1.200  -1.300   0.900    1.4980               NaN     -4.204539E+00
   1.200  -1.300   1.000    1.5620               NaN     -6.529506E+00
   1.200  -1.300   1.100    1.6260               NaN     -9.804309E+00
   1.200  -1.300   1.200    1.6960      3.761175E+00     -1.485045E+01
   1.200  -1.300   1.300    1.7680      6.710789E+00     -1.979473E+01
   1.200  -1.300   1.400    1.8420      1.019856E+01     -2.467313E+01
   1.200  -1.300   1.500    1.9200      1.426881E+01     -2.989009E+01
   1.200  -1.300   1.600    1.9980      1.896546E+01     -3.542196E+01
   1.200  -1.300   1.700    2.0800      2.433244E+01     -4.135967E+01
   1.200  -1.300   1.800    2.1620      3.041323E+01     -4.762810E+01
   1.200  -1.300   1.900    2.2460      3.725134E+01     -5.427499E+01
   1.200  -1.300   2.000    2.3320      4.489008E+01     -6.130848E+01
   1.200  -1.300   2.100    2.4180      5.337258E+01     -6.867516E+01
   1.200  -1.300   2.200    2.5040      6.274199E+01     -7.637064E+01
   1.200  -1.300   2.300    2.5940      7.304142E+01     -8.453405E+01
   1.200  -1.300   2.400    2.6820      8.431365E+01     -9.296152E+01
   1.200  -1.300   2.500    2.7720      9.660168E+01     -1.017978E+02
   1.200  -1.300   2.600    2.8620      1.099483E+02     -1.109692E+02
   1.200  -1.300   2.700    2.9540      1.243962E+02     -1.205633E+02
   1.200  -1.300   2.800    3.0460      1.399884E+02     -1.304976E+02
   1.200  -1.300   2.900    3.1380      1.567673E+02     -1.407704E+02
   1.200  -1.300   3.000    3.2300      1.747761E+02     -1.513804E+02
   1.200  -1.200  -2.000    2.3320      3.824949E+01     -5.533837E+01
   1.200  -1.200  -1.900    2.2460      3.174078E+01     -4.904237E+01
   1.200  -1.200  -1.800    2.1620      2.591422E+01     -4.308635E+01
   1.200  -1.200  -1.700    2.0800      2.073297E+01     -3.746174E+01
   1.200  -1.200  -1.600    1.9980      1.615993E+01     -3.212540E+01
   1.200  -1.200  -1.500    1.9200      1.215804E+01     -2.713727E+01
   1.200  -1.200  -1.400    1.8420      8.689893E+00     -2.241258E+01
   1.200  -1.200  -1.300    1.7680      5.718062E+00     -1.795649E+01
   1.200  -1.200  -1.200    1.6960      3.204788E+00     -1.336181E+01
   1.200  -1.200  -1.100    1.6260               NaN     -8.787189E+00
   1.200  -1.200  -1.000    1.5620               NaN     -5.843001E+00
   1.200  -1.200  -0.900    1.4980               NaN     -3.759687E+00
   1.200  -1.200  -0.800    1.4420               NaN     -2.328814E+00
   1.200  -1.200  -0.700    1.3880               NaN     -1.352928E+00
   1.200  -1.200  -0.600    1.3400               NaN     -7.233754E-01
   1.200  -1.200  -0.500    1.3000               NaN     -3.510529E-01
   1.200  -1.200  -0.400    1.2640               NaN     -1.419882E-01
   1.200  -1.200  -0.300    1.2360               NaN     -4.488085E-02
   1.200  -1.200  -0.200    1.2160               NaN     -8.654595E-03
   1.200  -1.200  -0.100    1.2040               NaN     -5.586393E-04
   1.200  -1.200   0.000    1.1980               NaN      0.000000E+00
   1.200  -1.200   0.100    1.2040               NaN     -5.586393E-04
   1.200  -1.200   0.200    1.2160               NaN     -8.654595E-03
   1.200  -1.200   0.300    1.2360               NaN     -4.488085E-02
   1.200  -1.200   0.400    1.2640               NaN     -1.419883E-01
   1.200  -1.200   0.500    1.3000               NaN     -3.510529E-01
   1.200  -1.200   0.600    1.3400               NaN     -7.233757E-01
   1.200  -1.200   0.700    1.3880               NaN     -1.352928E+00
   1.200  -1.200   0.800    1.4420               NaN     -2.328815E+00
   1.200  -1.200   0.900    1.4980               NaN     -3.759687E+00
   1.200  -1.200   1.000    1.5620               NaN     -5.843001E+00
   1.200  -1.200   1.100    1.6260               NaN     -8.787189E+00
   1.200  -1.200   1.200    1.6960      3.204788E+00     -1.336181E+01
   1.200  -1.200   1.300    1.7680      5.718065E+00     -1.795649E+01
   1.200  -1.200   1.400    1.8420      8.689897E+00     -2.241258E+01
   1.200  -1.200   1.500    1.9200      1.215804E+01     -2.713727E+01
   1.200  -1.200   1.600    1.9980      1.615993E+01     -3.212540E+01
   1.200  -1.200   1.700    2.0800      2.073297E+01     -3.746174E+01
   1.200  -1.200   1.800    2.1620      2.591422E+01     -4.308635E+01
   1.200  -1.200   1.900    2.2460      3.174079E+01     -4.904237E+01
   1.200  -1.200   2.000    2.3320      3.824949E+01     -5.533837E+01
   1.200  -1.200   2.100    2.4180      4.547726E+01     -6.192999E+01
   1.200  -1.200   2.200    2.5040      5.346061E+01     -6.881424E+01
   1.200  -1.200   2.300    2.5940      6.223645E+01     -7.610999E+01
   1.200  -1.200   2.400    2.6820      7.184119E+01     -8.364432E+01
   1.200  -1.200   2.500    2.7720      8.231149E+01     -9.154052E+01
   1.200  -1.200   2.600    2.8620      9.368367E+01     -9.973601E+01
   1.200  -1.200   2.700    2.9540      1.059943E+02     -1.083056E+02
   1.200  -1.200   2.800    3.0460      1.192799E+02     -1.171794E+02
   1.200  -1.200   2.900    3.1380      1.335770E+02     -1.263558E+02
   1.200  -1.200   3.000    3.2300      1.489215E+02     -1.358338E+02
   1.200  -1.100  -2.000    2.3320      3.214022E+01     -4.961552E+01
   1.200  -1.100  -1.900    2.2460      2.667107E+01     -4.401820E+01
   1.200  -1.100  -1.800    2.1620      2.177513E+01     -3.871746E+01
   1.200  -1.100  -1.700    2.0800      1.742143E+01     -3.370461E+01
   1.200  -1.100  -1.600    1.9980      1.357883E+01     -2.894105E+01
   1.200  -1.100  -1.500    1.9200      1.021613E+01     -2.447339E+01
   1.200  -1.100  -1.400    1.8420      7.301928E+00     -2.022363E+01
   1.200  -1.100  -1.300    1.7680      4.804762E+00     -1.618190E+01
   1.200  -1.100  -1.200    1.6960      2.692913E+00     -1.194325E+01
   1.200  -1.100  -1.100    1.6260               NaN     -7.821723E+00
   1.200  -1.100  -1.000    1.5620               NaN     -5.192392E+00
   1.200  -1.100  -0.900    1.4980               NaN     -3.338428E+00
   1.200  -1.100  -0.800    1.4420               NaN     -2.066364E+00
   1.200  -1.100  -0.700    1.3880               NaN     -1.200148E+00
   1.200  -1.100  -0.600    1.3400               NaN     -6.417152E-01
   1.200  -1.100  -0.500    1.3000               NaN     -3.112382E-01
   1.200  -1.100  -0.400    1.2640               NaN     -1.259489E-01
   1.200  -1.100  -0.300    1.2360               NaN     -3.980979E-02
   1.200  -1.100  -0.200    1.2160               NaN     -7.686020E-03
   1.200  -1.100  -0.100    1.2040               NaN     -4.952597E-04
   1.200  -1.100   0.000    1.1980               NaN      0.000000E+00
   1.200  -1.100   0.100    1.2040               NaN     -4.952597E-04
   1.200  -1.100   0.200    1.2160               NaN     -7.686020E-03
   1.200  -1.100   0.300    1.2360               NaN     -3.980979E-02
   1.200  -1.100   0.400    1.2640               NaN     -1.259490E-01
   1.200  -1.100   0.500    1.3000               NaN     -3.112383E-01
   1.200  -1.100   0.600    1.3400               NaN     -6.417153E-01
   1.200  -1.100   0.700    1.3880               NaN     -1.200148E+00
   1.200  -1.100   0.800    1.4420               NaN     -2.066365E+00
   1.200  -1.100   0.900    1.4980               NaN     -3.338428E+00
   1.200  -1.100   1.000    1.5620               NaN     -5.192392E+00
   1.200  -1.100   1.100    1.6260               NaN     -7.821723E+00
   1.200  -1.100   1.200    1.6960      2.692913E+00     -1.194325E+01
   1.200  -1.100   1.300    1.7680      4.804764E+00     -1.618190E+01
   1.200  -1.100   1.400    1.8420      7.301932E+00     -2.022363E+01
   1.200  -1.100   1.500    1.9200      1.021613E+01     -2.447339E+01
   1.200  -1.100   1.600    1.9980      1.357883E+01     -2.894105E+01
   1.200  -1.100   1.700    2.0800      1.742143E+01     -3.370461E+01
   1.200  -1.100   1.800    2.1620      2.177514E+01     -3.871746E+01
   1.200  -1.100   1.900    2.2460      2.667108E+01     -4.401821E+01
   1.200  -1.100   2.000    2.3320      3.214022E+01     -4.961552E+01
   1.200  -1.100   2.100    2.4180      3.821351E+01     -5.547313E+01
   1.200  -1.100   2.200    2.5040      4.492177E+01     -6.158927E+01
   1.200  -1.100   2.300    2.5940      5.229591E+01     -6.806432E+01
   1.200  -1.100   2.400    2.6820      6.036660E+01     -7.475326E+01
   1.200  -1.100   2.500    2.7720      6.916455E+01     -8.176028E+01
   1.200  -1.100   2.600    2.8620      7.872023E+01     -8.903271E+01
   1.200  -1.100   2.700    2.9540      8.906470E+01     -9.663348E+01
   1.200  -1.100   2.800    3.0460      1.002284E+02     -1.045043E+02
   1.200  -1.100   2.900    3.1380      1.122417E+02     -1.126438E+02
   1.200  -1.100   3.000    3.2300      1.251353E+02     -1.210513E+02
   1.200  -1.000  -2.000    2.3320      2.656217E+01     -4.413325E+01
   1.200  -1.000  -1.900    2.2460      2.204221E+01     -3.919694E+01
   1.200  -1.000  -1.800    2.1620      1.799598E+01     -3.451692E+01
   1.200  -1.000  -1.700    2.0800      1.439789E+01     -3.008467E+01
   1.200  -1.000  -1.600    1.9980      1.122217E+01     -2.586609E+01
   1.200  -1.000  -1.500    1.9200      8.443083E+00     -2.189622E+01
   1.200  -1.000  -1.400    1.8420      6.034647E+00     -1.810435E+01
   1.200  -1.000  -1.300    1.7680      3.970880E+00     -1.446883E+01
   1.200  -1.000  -1.200    1.6960      2.225548E+00     -1.059262E+01
   1.200  -1.000  -1.100    1.6260               NaN     -6.906621E+00
   1.200  -1.000  -1.000    1.5620               NaN     -4.576840E+00
   1.200  -1.000  -0.900    1.4980               NaN     -2.940227E+00
   1.200  -1.000  -0.800    1.4420               NaN     -1.818474E+00
   1.200  -1.000  -0.700    1.3880               NaN     -1.055887E+00
   1.200  -1.000  -0.600    1.3400               NaN     -5.646100E-01
   1.200  -1.000  -0.500    1.3000               NaN     -2.736652E-01
   1.200  -1.000  -0.400    1.2640               NaN     -1.108061E-01
   1.200  -1.000  -0.300    1.2360               NaN     -3.502229E-02
   1.200  -1.000  -0.200    1.2160               NaN     -6.770605E-03
   1.200  -1.000  -0.100    1.2040               NaN     -4.354560E-04
   1.200  -1.000   0.000    1.1980               NaN      0.000000E+00
   1.200  -1.000   0.100    1.2040               NaN     -4.354560E-04
   1.200  -1.000   0.200    1.2160               NaN     -6.770605E-03
   1.200  -1.000   0.300    1.2360               NaN     -3.502229E-02
   1.200  -1.000   0.400    1.2640               NaN     -1.108062E-01
   1.200  -1.000   0.500    1.3000               NaN     -2.736653E-01
   1.200  -1.000   0.600    1.3400               NaN     -5.646102E-01
   1.200  -1.000   0.700    1.3880               NaN     -1.055887E+00
   1.200  -1.000   0.800    1.4420               NaN     -1.818474E+00
   1.200  -1.000   0.900    1.4980               NaN     -2.940228E+00
   1.200  -1.000   1.000    1.5620               NaN     -4.576840E+00
   1.200  -1.000   1.100    1.6260               NaN     -6.906621E+00
   1.200  -1.000   1.200    1.6960      2.225548E+00     -1.059262E+01
   1.200  -1.000   1.300    1.7680      3.970882E+00     -1.446883E+01
   1.200  -1.000   1.400    1.8420      6.034651E+00     -1.810435E+01
   1.200  -1.000   1.500    1.9200      8.443083E+00     -2.189622E+01
   1.200  -1.000   1.600    1.9980      1.122217E+01     -2.586609E+01
   1.200  -1.000   1.700    2.0800      1.439789E+01     -3.008467E+01
   1.200  -1.000   1.800    2.1620      1.799599E+01     -3.451693E+01
   1.200  -1.000   1.900    2.2460      2.204221E+01     -3.919694E+01
   1.200  -1.000   2.000    2.3320      2.656217E+01     -4.413325E+01
   1.200  -1.000   2.100    2.4180      3.158143E+01     -4.929683E+01
   1.200  -1.000   2.200    2.5040      3.712545E+01     -5.468690E+01
   1.200  -1.000   2.300    2.5940      4.321978E+01     -6.038696E+01
   1.200  -1.000   2.400    2.6820      4.988974E+01     -6.627749E+01
   1.200  -1.000   2.500    2.7720      5.716076E+01     -7.244473E+01
   1.200  -1.000   2.600    2.8620      6.505813E+01     -7.884554E+01
   1.200  -1.000   2.700    2.9540      7.360724E+01     -8.553220E+01
   1.200  -1.000   2.800    3.0460      8.283334E+01     -9.245629E+01
   1.200  -1.000   2.900    3.1380      9.276178E+01     -9.961704E+01
   1.200  -1.000   3.000    3.2300      1.034177E+02     -1.070139E+02
   1.200  -0.900  -2.000    2.3320      2.151536E+01     -3.888411E+01
   1.200  -0.900  -1.900    2.2460      1.785418E+01     -3.457228E+01
   1.200  -0.900  -1.800    2.1620      1.457673E+01     -3.047956E+01
   1.200  -0.900  -1.700    2.0800      1.166229E+01     -2.659774E+01
   1.200  -0.900  -1.600    1.9980      9.089960E+00     -2.289720E+01
   1.200  -0.900  -1.500    1.9200      6.838900E+00     -1.940318E+01
   1.200  -0.900  -1.400    1.8420      4.888062E+00     -1.605248E+01
   1.200  -0.900  -1.300    1.7680      3.216411E+00     -1.281491E+01
   1.200  -0.900  -1.200    1.6960      1.802693E+00     -9.307390E+00
   1.200  -0.900  -1.100    1.6260               NaN     -6.040386E+00
   1.200  -0.900  -1.000    1.5620               NaN     -3.995376E+00
   1.200  -0.900  -0.900    1.4980               NaN     -2.564461E+00
   1.200  -0.900  -0.800    1.4420               NaN     -1.584757E+00
   1.200  -0.900  -0.700    1.3880               NaN     -9.199224E-01
   1.200  -0.900  -0.600    1.3400               NaN     -4.919391E-01
   1.200  -0.900  -0.500    1.3000               NaN     -2.382762E-01
   1.200  -0.900  -0.400    1.2640               NaN     -9.653623E-02
   1.200  -0.900  -0.300    1.2360               NaN     -3.051088E-02
   1.200  -0.900  -0.200    1.2160               NaN     -5.906872E-03
   1.200  -0.900  -0.100    1.2040               NaN     -3.791353E-04
   1.200  -0.900   0.000    1.1980               NaN      0.000000E+00
   1.200  -0.900   0.100    1.2040               NaN     -3.791353E-04
   1.200  -0.900   0.200    1.2160               NaN     -5.906872E-03
   1.200  -0.900   0.300    1.2360               NaN     -3.051088E-02
   1.200  -0.900   0.400    1.2640               NaN     -9.653629E-02
   1.200  -0.900   0.500    1.3000               NaN     -2.382762E-01
   1.200  -0.900   0.600    1.3400               NaN     -4.919393E-01
   1.200  -0.900   0.700    1.3880               NaN     -9.199226E-01
   1.200  -0.900   0.800    1.4420               NaN     -1.584758E+00
   1.200  -0.900   0.900    1.4980               NaN     -2.564462E+00
   1.200  -0.900   1.000    1.5620               NaN     -3.995376E+00
   1.200  -0.900   1.100    1.6260               NaN     -6.040386E+00
   1.200  -0.900   1.200    1.6960      1.802693E+00     -9.307390E+00
   1.200  -0.900   1.300    1.7680      3.216413E+00     -1.281491E+01
   1.200  -0.900   1.400    1.8420      4.888064E+00     -1.605248E+01
   1.200  -0.900   1.500    1.9200      6.838900E+00     -1.940318E+01
   1.200  -0.900   1.600    1.9980      9.089960E+00     -2.289720E+01
   1.200  -0.900   1.700    2.0800      1.166229E+01     -2.659774E+01
   1.200  -0.900   1.800    2.1620      1.457674E+01     -3.047957E+01
   1.200  -0.900   1.900    2.2460      1.785419E+01     -3.457228E+01
   1.200  -0.900   2.000    2.3320      2.151536E+01     -3.888411E+01
   1.200  -0.900   2.100    2.4180      2.558094E+01     -4.339240E+01
   1.200  -0.900   2.200    2.5040      3.007161E+01     -4.809726E+01
   1.200  -0.900   2.300    2.5940      3.500801E+01     -5.306662E+01
   1.200  -0.900   2.400    2.6820      4.041065E+01     -5.820417E+01
   1.200  -0.900   2.500    2.7720      4.630017E+01     -6.357994E+01
   1.200  -0.900   2.600    2.8620      5.269708E+01     -6.915922E+01
   1.200  -0.900   2.700    2.9540      5.962185E+01     -7.498452E+01
   1.200  -0.900   2.800    3.0460      6.709500E+01     -8.101672E+01
   1.200  -0.900   2.900    3.1380      7.513702E+01     -8.725536E+01
   1.200  -0.900   3.000    3.2300      8.376839E+01     -9.369994E+01
   1.200  -0.800  -2.000    2.3320      1.699979E+01     -3.385940E+01
   1.200  -0.800  -1.900    2.2460      1.410700E+01     -3.013689E+01
   1.200  -0.800  -1.800    2.1620      1.151743E+01     -2.659932E+01
   1.200  -0.800  -1.700    2.0800      9.214649E+00     -2.323898E+01
   1.200  -0.800  -1.600    1.9980      7.182184E+00     -2.003064E+01
   1.200  -0.800  -1.500    1.9200      5.403573E+00     -1.699123E+01
   1.200  -0.800  -1.400    1.8420      3.862172E+00     -1.406550E+01
   1.200  -0.800  -1.300    1.7680      2.541363E+00     -1.121755E+01
   1.200  -0.800  -1.200    1.6960      1.424351E+00     -8.084651E+00
   1.200  -0.800  -1.100    1.6260               NaN     -5.221267E+00
   1.200  -0.800  -1.000    1.5620               NaN     -3.446850E+00
   1.200  -0.800  -0.900    1.4980               NaN     -2.210389E+00
   1.200  -0.800  -0.800    1.4420               NaN     -1.364761E+00
   1.200  -0.800  -0.700    1.3880               NaN     -7.919903E-01
   1.200  -0.800  -0.600    1.3400               NaN     -4.235611E-01
   1.200  -0.800  -0.500    1.3000               NaN     -2.050028E-01
   1.200  -0.800  -0.400    1.2640               NaN     -8.311119E-02
   1.200  -0.800  -0.300    1.2360               NaN     -2.626673E-02
   1.200  -0.800  -0.200    1.2160               NaN     -5.093080E-03
   1.200  -0.800  -0.100    1.2040               NaN     -3.261869E-04
   1.200  -0.800   0.000    1.1980               NaN      0.000000E+00
   1.200  -0.800   0.100    1.2040               NaN     -3.261869E-04
   1.200  -0.800   0.200    1.2160               NaN     -5.093080E-03
   1.200  -0.800   0.300    1.2360               NaN     -2.626673E-02
   1.200  -0.800   0.400    1.2640               NaN     -8.311125E-02
   1.200  -0.800   0.500    1.3000               NaN     -2.050028E-01
   1.200  -0.800   0.600    1.3400               NaN     -4.235613E-01
   1.200  -0.800   0.700    1.3880               NaN     -7.919904E-01
   1.200  -0.800   0.800    1.4420               NaN     -1.364761E+00
   1.200  -0.800   0.900    1.4980               NaN     -2.210389E+00
   1.200  -0.800   1.000    1.5620               NaN     -3.446850E+00
   1.200  -0.800   1.100    1.6260               NaN     -5.221267E+00
   1.200  -0.800   1.200    1.6960      1.424351E+00     -8.084651E+00
   1.200  -0.800   1.300    1.7680      2.541364E+00     -1.121755E+01
   1.200  -0.800   1.400    1.8420      3.862174E+00     -1.406550E+01
   1.200  -0.800   1.500    1.9200      5.403573E+00     -1.699123E+01
   1.200  -0.800   1.600    1.9980      7.182184E+00     -2.003064E+01
   1.200  -0.800   1.700    2.0800      9.214649E+00     -2.323898E+01
   1.200  -0.800   1.800    2.1620      1.151743E+01     -2.659933E+01
   1.200  -0.800   1.900    2.2460      1.410701E+01     -3.013690E+01
   1.200  -0.800   2.000    2.3320      1.699979E+01     -3.385940E+01
   1.200  -0.800   2.100    2.4180      2.021213E+01     -3.774979E+01
   1.200  -0.800   2.200    2.5040      2.376024E+01     -4.180863E+01
   1.200  -0.800   2.300    2.5940      2.766067E+01     -4.609018E+01
   1.200  -0.800   2.400    2.6820      3.192939E+01     -5.051857E+01
   1.200  -0.800   2.500    2.7720      3.658285E+01     -5.514947E+01
   1.200  -0.800   2.600    2.8620      4.163719E+01     -5.995559E+01
   1.200  -0.800   2.700    2.9540      4.710867E+01     -6.497065E+01
   1.200  -0.800   2.800    3.0460      5.301336E+01     -7.016401E+01
   1.200  -0.800   2.900    3.1380      5.936747E+01     -7.553513E+01
   1.200  -0.800   3.000    3.2300      6.618728E+01     -8.108398E+01
   1.200  -0.700  -2.000    2.3320      1.301546E+01     -2.904903E+01
   1.200  -0.700  -1.900    2.2460      1.080068E+01     -2.588231E+01
   1.200  -0.700  -1.800    2.1620      8.818028E+00     -2.286922E+01
   1.200  -0.700  -1.700    2.0800      7.054965E+00     -2.000276E+01
   1.200  -0.700  -1.600    1.9980      5.498860E+00     -1.726190E+01
   1.200  -0.700  -1.500    1.9200      4.137108E+00     -1.465689E+01
   1.200  -0.700  -1.400    1.8420      2.956978E+00     -1.214041E+01
   1.200  -0.700  -1.300    1.7680      1.945732E+00     -9.673748E+00
   1.200  -0.700  -1.200    1.6960      1.090518E+00     -6.921016E+00
   1.200  -0.700  -1.100    1.6260               NaN     -4.447194E+00
   1.200  -0.700  -1.000    1.5620               NaN     -2.929899E+00
   1.200  -0.700  -0.900    1.4980               NaN     -1.877138E+00
   1.200  -0.700  -0.800    1.4420               NaN     -1.157943E+00
   1.200  -0.700  -0.700    1.3880               NaN     -6.717747E-01
   1.200  -0.700  -0.600    1.3400               NaN     -3.593063E-01
   1.200  -0.700  -0.500    1.3000               NaN     -1.737635E-01
   1.200  -0.700  -0.400    1.2640               NaN     -7.049771E-02
   1.200  -0.700  -0.300    1.2360               NaN     -2.227931E-02
   1.200  -0.700  -0.200    1.2160               NaN     -4.327149E-03
   1.200  -0.700  -0.100    1.2040               NaN     -2.764785E-04
   1.200  -0.700   0.000    1.1980               NaN      0.000000E+00
   1.200  -0.700   0.100    1.2040               NaN     -2.764785E-04
   1.200  -0.700   0.200    1.2160               NaN     -4.327149E-03
   1.200  -0.700   0.300    1.2360               NaN     -2.227931E-02
   1.200  -0.700   0.400    1.2640               NaN     -7.049777E-02
   1.200  -0.700   0.500    1.3000               NaN     -1.737635E-01
   1.200  -0.700   0.600    1.3400               NaN     -3.593065E-01
   1.200  -0.700   0.700    1.3880               NaN     -6.717747E-01
   1.200  -0.700   0.800    1.4420               NaN     -1.157944E+00
   1.200  -0.700   0.900    1.4980               NaN     -1.877138E+00
   1.200  -0.700   1.000    1.5620               NaN     -2.929899E+00
   1.200  -0.700   1.100    1.6260               NaN     -4.447194E+00
   1.200  -0.700   1.200    1.6960      1.090518E+00     -6.921016E+00
   1.200  -0.700   1.300    1.7680      1.945732E+00     -9.673750E+00
   1.200  -0.700   1.400    1.8420      2.956979E+00     -1.214042E+01
   1.200  -0.700   1.500    1.9200      4.137108E+00     -1.465689E+01
   1.200  -0.700   1.600    1.9980      5.498860E+00     -1.726190E+01
   1.200  -0.700   1.700    2.0800      7.054965E+00     -2.000276E+01
   1.200  -0.700   1.800    2.1620      8.818031E+00     -2.286922E+01
   1.200  -0.700   1.900    2.2460      1.080068E+01     -2.588231E+01
   1.200  -0.700   2.000    2.3320      1.301546E+01     -2.904903E+01
   1.200  -0.700   2.100    2.4180      1.547489E+01     -3.235709E+01
   1.200  -0.700   2.200    2.5040      1.819146E+01     -3.580752E+01
   1.200  -0.700   2.300    2.5940      2.117769E+01     -3.944223E+01
   1.200  -0.700   2.400    2.6820      2.444595E+01     -4.320353E+01
   1.200  -0.700   2.500    2.7720      2.800875E+01     -4.713413E+01
   1.200  -0.700   2.600    2.8620      3.187849E+01     -5.121337E+01
   1.200  -0.700   2.700    2.9540      3.606755E+01     -5.546736E+01
   1.200  -0.700   2.800    3.0460      4.058837E+01     -5.987253E+01
   1.200  -0.700   2.900    3.1380      4.545326E+01     -6.442880E+01
   1.200  -0.700   3.000    3.2300      5.067469E+01     -6.913601E+01
   1.200  -0.600  -2.000    2.3320      9.562372E+00     -2.444114E+01
   1.200  -0.600  -1.900    2.2460      7.935193E+00     -2.179849E+01
   1.200  -0.600  -1.800    2.1620      6.478553E+00     -1.928098E+01
   1.200  -0.600  -1.700    2.0800      5.183241E+00     -1.688239E+01
   1.200  -0.600  -1.600    1.9980      4.039980E+00     -1.458571E+01
   1.200  -0.600  -1.500    1.9200      3.039508E+00     -1.239599E+01
   1.200  -0.600  -1.400    1.8420      2.172473E+00     -1.027380E+01
   1.200  -0.600  -1.300    1.7680      1.429515E+00     -8.180181E+00
   1.200  -0.600  -1.200    1.6960      8.011968E-01     -5.812552E+00
   1.200  -0.600  -1.100    1.6260               NaN     -3.715705E+00
   1.200  -0.600  -1.000    1.5620               NaN     -2.442898E+00
   1.200  -0.600  -0.900    1.4980               NaN     -1.563656E+00
   1.200  -0.600  -0.800    1.4420               NaN     -9.636555E-01
   1.200  -0.600  -0.700    1.3880               NaN     -5.588974E-01
   1.200  -0.600  -0.600    1.3400               NaN     -2.989711E-01
   1.200  -0.600  -0.500    1.3000               NaN     -1.444602E-01
   1.200  -0.600  -0.400    1.2640               NaN     -5.865567E-02
   1.200  -0.600  -0.300    1.2360               NaN     -1.853592E-02
   1.200  -0.600  -0.200    1.2160               NaN     -3.606569E-03
   1.200  -0.600  -0.100    1.2040               NaN     -2.298505E-04
   1.200  -0.600   0.000    1.1980               NaN      0.000000E+00
   1.200  -0.600   0.100    1.2040               NaN     -2.298505E-04
   1.200  -0.600   0.200    1.2160               NaN     -3.606569E-03
   1.200  -0.600   0.300    1.2360               NaN     -1.853592E-02
   1.200  -0.600   0.400    1.2640               NaN     -5.865572E-02
   1.200  -0.600   0.500    1.3000               NaN     -1.444602E-01
   1.200  -0.600   0.600    1.3400               NaN     -2.989713E-01
   1.200  -0.600   0.700    1.3880               NaN     -5.588976E-01
   1.200  -0.600   0.800    1.4420               NaN     -9.636558E-01
   1.200  -0.600   0.900    1.4980               NaN     -1.563657E+00
   1.200  -0.600   1.000    1.5620               NaN     -2.442898E+00
   1.200  -0.600   1.100    1.6260               NaN     -3.715705E+00
   1.200  -0.600   1.200    1.6960      8.011968E-01     -5.812552E+00
   1.200  -0.600   1.300    1.7680      1.429516E+00     -8.180182E+00
   1.200  -0.600   1.400    1.8420      2.172474E+00     -1.027380E+01
   1.200  -0.600   1.500    1.9200      3.039508E+00     -1.239599E+01
   1.200  -0.600   1.600    1.9980      4.039980E+00     -1.458571E+01
   1.200  -0.600   1.700    2.0800      5.183241E+00     -1.688239E+01
